857	YGL194C	792	Fungi
858	YBR284W	751	Fungi
859	YOR025W	785	Fungi
860	YBR057C	84	Fungi
861	YPL176C	609	Fungi
862	YJR102C	728	Fungi
863	YPL147W	742	Fungi
864	YDR452W	704	Fungi
865	YPL143W	12	Fungi
866	YPL189W	745	Fungi
867	YLR264C-A	1	Saccharomyces cerevisiae
868	YLR008C	468	Fungi
869	YHR136C	11	Ascomycota
870	YOL027C	756	Fungi
871	YBL029W	8	Saccharomycetales
872	YGR068C	549	Fungi
873	YGR257C	769	Fungi
874	YLR305C	740	Fungi
875	YOR265W	612	Fungi
876	YIR019C	14	Fungi
877	YMR284W	727	Fungi
878	YDL128W	761	Fungi
879	YOL069W	678	Fungi
880	YIL130W	704	Fungi
881	YOR038C	729	Fungi
882	YLR066W	752	Fungi
883	YNR032C-A	712	Fungi
884	YKL194C	792	Fungi
885	YJL148W	97	Fungi
886	YDR299W	696	Fungi
887	YDL094C	3	Fungi
888	YIL007C	707	Fungi
889	YGR101W	720	Fungi
890	YHR166C	753	Fungi
891	YJL062W	675	Fungi
892	YML058W	37	Saccharomycetales
893	YDR157W	3	Fungi
894	YDL185C-A	1	Saccharomyces cerevisiae
895	YPL205C	1	Saccharomyces cerevisiae
896	YNL247W	780	Fungi
897	YNL258C	60	Fungi
898	YPL057C	668	Fungi
899	Q0017	1	Saccharomyces cerevisiae
900	YLR243W	793	Fungi
901	YNL157W	135	Fungi
902	YOR037W	675	Fungi
903	YIR011C	558	Fungi
904	YAR042W	688	Fungi
905	YOR201C	555	Fungi
906	YMR163C	40	Saccharomycetales
907	YJL197W	605	Fungi
908	YFL042C	669	Fungi
909	YNL040W	593	Fungi
910	YPR127W	742	Fungi
911	YOL024W	16	Fungi
912	YMR219W	6	Saccharomyces
913	YIR039C	765	Fungi
914	YDR206W	132	Ascomycota
915	YDR336W	552	Fungi
916	YHR086W	771	Fungi
917	YLR222C-A	1	Saccharomyces cerevisiae
918	YDL006W	772	Fungi
919	YCR030C	262	Fungi
920	YGR189C	620	Fungi
921	YDR368W	789	Fungi
922	YDR541C	734	Fungi
923	YPR162C	671	Fungi
924	YLR402W	1	Saccharomyces cerevisiae
925	YJL051W	33	Saccharomycetales
926	YPL015C	783	Fungi
927	YDR014W	36	Saccharomycetales
928	YGL228W	65	Saccharomycetales
929	YNR065C	751	Fungi
930	YHR117W	749	Fungi
931	YFL020C	37	Saccharomycetales
932	YHL046W-A	1	Saccharomyces cerevisiae
933	YPL111W	758	Fungi
934	YJR001W	761	Fungi
935	YBR023C	781	Fungi
936	YGL095C	791	Fungi
937	YOR340C	656	Fungi
938	YGL108C	42	Ascomycota
939	YML010W	736	Fungi
940	YLR149C-A	1	Saccharomyces cerevisiae
941	YOR334W	721	Fungi
942	YGL013C	34	Saccharomycetales
943	YMR031C	66	Saccharomycetales
944	YKL038W	41	Saccharomycetales
945	YLR099C	720	Fungi
946	YDL207W	502	Fungi
947	YAR027W	26	Saccharomycetaceae
948	YKL176C	48	Saccharomycetales
949	YGL021W	38	Ascomycota
950	YJR065C	794	Fungi
951	YLR395C	357	Fungi
952	YER185W	712	Fungi
953	YDL110C	274	Fungi
954	YBR164C	794	Fungi
955	YLR039C	49	Saccharomycetales
956	YKR090W	32	Saccharomycetaceae
957	YMR270C	42	Ascomycota
958	YNL315C	725	Fungi
959	YOL029C	60	Ascomycota
960	YML091C	54	Saccharomycetales
961	YDR528W	33	Saccharomycetales
962	YJR095W	770	Fungi
963	YER025W	790	Fungi
964	YPL130W	13	Fungi
965	YEL024W	749	Fungi
966	YJR139C	751	Fungi
967	YCL035C	787	Fungi
968	YOR063W	778	Fungi
969	YFR020W	14	Ascomycota
970	YBR071W	25	Saccharomycetaceae
971	YIL162W	435	Fungi
972	YIR018W	277	Fungi
973	YLR033W	96	Ascomycota
974	YDR345C	782	Fungi
975	YAL034C-B	2	Saccharomycetales
976	YGR186W	192	Fungi
977	YNR006W	731	Fungi
978	YDR105C	754	Fungi
979	YOR242C	287	Fungi
980	YNL039W	143	Fungi
981	YMR065W	120	Fungi
982	YBR250W	33	Saccharomycetaceae
983	YGR081C	99	Fungi
984	YBR219C	4	Fungi
985	YLR170C	778	Fungi
986	YER070W	779	Fungi
987	YBL092W	779	Fungi
988	YMR242W-A	1	Saccharomyces cerevisiae
989	YJL213W	520	Fungi
990	YBL038W	739	Fungi
991	YEL071W	762	Fungi
992	YHR164C	603	Fungi
993	YAL061W	766	Fungi
994	YJL090C	460	Fungi
995	YMR016C	7	Saccharomyces
996	YBR238C	91	Ascomycota
997	YDL190C	759	Fungi
998	YOL123W	583	Fungi
999	YCR076C	39	Saccharomycetales
1000	YDR305C	1	Saccharomyces cerevisiae
1001	YGL057C	36	Saccharomycetales
1002	YNL037C	767	Fungi
1003	YLR373C	16	Saccharomycetaceae
1004	YOR073W	35	Fungi
1005	YDR376W	756	Fungi
1006	YNL301C	730	Fungi
1007	YDL060W	776	Fungi
1008	YLR185W	1	Saccharomyces cerevisiae
1009	YHL019C	765	Fungi
1010	YOR020C	739	Fungi
1011	YOR021C	719	Fungi
1012	YPR110C	792	Fungi
1013	YDL212W	672	Fungi
1014	YDR030C	603	Fungi
1015	YPR034W	753	Fungi
1016	YAL036C	792	Fungi
1017	YOR003W	791	Fungi
1018	YGR205W	742	Fungi
1019	YNR055C	728	Fungi
1020	YPL169C	677	Fungi
1021	YPL202C	40	Saccharomycetales
1022	YDR068W	141	Fungi
1023	YGR111W	512	Fungi
1024	YCR060W	781	Fungi
1025	YDR535C	1	Saccharomyces cerevisiae
1026	YMR013C	297	Fungi
1027	YPL227C	779	Fungi
1028	YOR377W	73	Fungi
1029	YLL007C	123	Ascomycota
1030	YPL201C	17	Saccharomycetaceae
1031	YJR123W	783	Fungi
1032	YLL061W	757	Fungi
1033	YNL149C	246	Fungi
1034	YOR103C	725	Fungi
1035	YHR162W	753	Fungi
1036	YCL037C	95	Fungi
1037	YKL125W	714	Fungi
1038	YNL038W	36	Ascomycota
1039	YKR064W	107	Fungi
1040	YER079W	29	Ascomycota
1041	YGR145W	764	Fungi
1042	YIL074C	765	Fungi
1043	YEL028W	7	Fungi
1044	YPR060C	749	Fungi
1045	YGR137W	1	Saccharomyces cerevisiae
1046	YJL162C	29	Saccharomycetaceae
1047	YDR027C	713	Fungi
1048	YIL041W	743	Fungi
1049	YGR039W	1	Saccharomyces cerevisiae
1050	YHR137W	758	Fungi
1051	YMR069W	447	Fungi
1052	PUT_LAC_TRASP-R.14850-	1	Saccharomyces cerevisiae
1053	YNR036C	790	Fungi
1054	YIL028W	1	Saccharomyces cerevisiae
1055	YNL190W	77	Fungi
1056	YAL012W	766	Fungi
1057	YKL138C	714	Fungi
1058	YGR211W	757	Fungi
1059	YDR231C	379	Fungi
1060	YDL104C	782	Fungi
1061	YGR171C	790	Fungi
1062	YGR075C	76	Fungi
1063	YML066C	49	Saccharomycetales
1064	YJR148W	761	Fungi
1065	YKL208W	29	Ascomycota
1066	YDR533C	660	Fungi
1067	YER145C	686	Fungi
1068	YCL059C	784	Fungi
1069	YPL017C	774	Fungi
1070	YOR080W	90	Fungi
1071	YKL006C-A	442	Fungi
1072	YFR034W-A	3	Saccharomycetales
1073	YJL028W	1	Saccharomyces cerevisiae
1074	YKR044W	624	Fungi
1075	YNL117W	741	Fungi
1076	YNL146W	9	Saccharomycetaceae
1077	YMR005W	109	Fungi
1078	YNL291C	572	Fungi
1079	YOR290C	746	Fungi
1080	YGL059W	751	Fungi
1081	YGR025W	1	Saccharomyces cerevisiae
1082	YER134C	681	Fungi
1083	YEL001C	149	Fungi
1084	YGR239C	38	Saccharomycetales
1085	YHR130C	1	Saccharomyces cerevisiae
1086	YLL011W	794	Fungi
1087	YGR209C	790	Fungi
1088	YDR400W	714	Fungi
1089	YNL195C	11	Saccharomycetaceae
1090	YOR320C	396	Fungi
1091	YLL015W	775	Fungi
1092	YIL020C-A	1	Saccharomyces cerevisiae
1093	YKL225W	3	Ascomycota
1094	YMR324C	1	Saccharomyces cerevisiae
1095	YPL019C	776	Fungi
1096	YGR009C	96	Fungi
1097	YOR062C	198	Fungi
1098	YDL154W	783	Fungi
1099	YBR129C	74	Ascomycota
1100	YNR010W	38	Saccharomycetales
1101	YHR192W	146	Fungi
1102	YDR477W	792	Fungi
1103	YPL151C	795	Fungi
1104	YJL196C	768	Fungi
1105	YOR368W	420	Fungi
1106	YHR116W	297	Fungi
1107	YGR159C	793	Fungi
1108	YML031W	108	Ascomycota
1109	YHR126C	8	Ascomycota
1110	YDL123W	589	Fungi
1111	YGR021W	682	Fungi
1112	YOL053W	40	Saccharomycetales
1113	YPR138C	758	Fungi
1114	YPR111W	795	Fungi
1115	YGR026W	96	Fungi
1116	YDR431W	2	Saccharomycetales
1117	YOR142W	767	Fungi
1118	YOR300W	1	Saccharomyces cerevisiae
1119	YDR476C	80	Saccharomycetales
1120	YMR105W-A	1	Saccharomyces cerevisiae
1121	YKR088C	720	Fungi
1122	YGR235C	572	Fungi
1123	YDL020C	24	Fungi
1124	YPL051W	794	Fungi
1125	YGL050W	506	Fungi
1126	YHR055C	5	Fungi
1127	YIL131C	590	Fungi
1128	YJR067C	577	Fungi
1129	YKL163W	297	Fungi
1130	YHR148W	792	Fungi
1131	YJL216C	576	Fungi
1132	YPR175W	743	Fungi
1133	YGR195W	779	Fungi
1134	YKR035W-A	751	Fungi
1135	YGL263W	27	Saccharomycetaceae
1136	YMR297W	763	Fungi
1137	YDR468C	525	Fungi
1138	YHR046C	689	Fungi
1139	YLR370C	739	Fungi
1140	YGL042C	1	Saccharomyces cerevisiae
1141	YBR268W	607	Fungi
1142	YJR051W	763	Fungi
1143	YLR261C	1	Saccharomyces cerevisiae
1144	YOR236W	691	Fungi
1145	YLR117C	764	Fungi
1146	YBL049W	724	Fungi
1147	YHR205W	766	Fungi
1148	YHR141C	693	Fungi
1149	YEL075W-A	2	Ascomycota
1150	YJL131C	81	Saccharomycetales
1151	YJL164C	795	Fungi
1152	YGR006W	516	Fungi
1153	YPL036W	793	Fungi
1154	YFL048C	469	Fungi
1155	YJL001W	1	Saccharomyces cerevisiae
1156	YBR290W	699	Fungi
1157	YKL148C	763	Fungi
1158	YGR053C	262	Fungi
1159	YJL093C	650	Fungi
1160	YIL129C	714	Fungi
1161	YMR254C	1	Saccharomyces cerevisiae
1162	YAL064W-B	2	Saccharomycetales
1163	YHL029C	87	Saccharomycetales
1164	YGL213C	676	Fungi
1165	YIL137C	781	Fungi
1166	YOR294W	757	Fungi
1167	YGL026C	750	Fungi
1168	YOR311C	720	Fungi
1169	YOR336W	618	Fungi
1170	YOL118C	2	Fungi
1171	YBR080C	795	Fungi
1172	YMR147W	16	Ascomycota
1173	YKR093W	766	Fungi
1174	YMR150C	752	Fungi
1175	YGL049C	405	Fungi
1176	YIL166C	754	Fungi
1177	YPR124W	125	Fungi
1178	YPR080W	794	Fungi
1179	YLR064W	657	Fungi
1180	YPR171W	30	Saccharomycetales
1181	YIL072W	252	Fungi
1182	YGL154C	194	Fungi
1183	YFL010C	67	Fungi
1184	YBR028C	795	Fungi
1185	YJL077W-A	1	Saccharomyces cerevisiae
1186	YOL054W	178	Fungi
1187	YNL274C	764	Fungi
1188	YLR182W	722	Fungi
1189	YKR002W	777	Fungi
1190	YOR380W	529	Fungi
1191	YKR049C	51	Fungi
1192	YKL207W	741	Fungi
1193	YGL006W-A	1	Saccharomyces cerevisiae
1194	YNR001W-A	5	Ascomycota
1195	YLL026W	782	Fungi
1196	YBR276C	514	Fungi
1197	YGR281W	777	Fungi
1198	YMR202W	684	Fungi
1199	YPR029C	761	Fungi
1200	YGR030C	45	Ascomycota
1201	YBR072W	601	Fungi
1202	YGL255W	763	Fungi
1203	YIL021W	792	Fungi
1204	YJR128W	1	Saccharomyces cerevisiae
1205	YPL221W	685	Fungi
1206	YMR275C	82	Saccharomycetales
1207	YOL138C	76	Fungi
1208	YCR036W	734	Fungi
1209	YEL012W	794	Fungi
1210	YMR175W	6	Saccharomyces
1211	YLR378C	782	Fungi
1212	YDR035W	757	Fungi
1213	YJL160C	311	Ascomycota
1214	YFL019C	1	Saccharomyces cerevisiae
1215	YNL093W	794	Fungi
1216	YDL051W	762	Fungi
1217	YHR172W	726	Fungi
1218	YDR339C	783	Fungi
1219	YBR204C	488	Fungi
1220	YAL021C	770	Fungi
1221	YOL135C	705	Fungi
1222	YBR090C	1	Saccharomyces cerevisiae
1223	YOR217W	779	Fungi
1224	YGL055W	751	Fungi
1225	YKL165C-A	1	Saccharomyces cerevisiae
1226	YOR148C	387	Fungi
1227	YIL064W	739	Fungi
1228	YIL001W	524	Fungi
1229	YDL045C	723	Fungi
1230	YBR261C	724	Fungi
1231	YGL075C	35	Ascomycota
1232	YKL066W	2	Fungi
1233	YKR105C	756	Fungi
1234	YDR136C	1	Saccharomyces cerevisiae
1235	YAL044C	742	Fungi
1236	YDL158C	1	Saccharomyces cerevisiae
1237	YBR104W	769	Fungi
1238	YLR282C	3	Saccharomycetales
1239	YLR130C	759	Fungi
1240	YJR131W	762	Fungi
1241	YOL034W	716	Fungi
1242	YLR146C	742	Fungi
1243	YOL100W	51	Ascomycota
1244	YDR126W	589	Fungi
1245	YGL109W	2	Fungi
1246	YMR055C	770	Fungi
1247	YPR054W	795	Fungi
1248	YKL137W	238	Fungi
1249	YDR455C	1	Saccharomyces cerevisiae
1250	YOR054C	95	Fungi
1251	YPL045W	746	Fungi
1252	YJL079C	704	Fungi
1253	YDR481C	664	Fungi
1254	YBL076C	793	Fungi
1255	YOR022C	634	Fungi
1256	YIL135C	43	Ascomycota
1257	YLR300W	729	Fungi
1258	YNL124W	121	Fungi
1259	YLL036C	565	Fungi
1260	YDL076C	209	Fungi
1261	YDL109C	531	Fungi
1262	YHL036W	761	Fungi
1263	YOR100C	769	Fungi
1264	YIL066C	779	Fungi
1265	YJL008C	795	Fungi
1266	YER163C	708	Fungi
1267	YBL050W	1	Saccharomyces cerevisiae
1268	YPL071C	37	Fungi
1269	YLR424W	155	Fungi
1270	YLR186W	773	Fungi
1271	YOR034C-A	1	Saccharomyces cerevisiae
1272	YDR133C	1	Saccharomyces cerevisiae
1273	YJL089W	46	Fungi
1274	YFR027W	409	Fungi
1275	YAR030C	1	Saccharomyces cerevisiae
1276	YGL039W	743	Fungi
1277	YPR098C	594	Fungi
1278	YDR074W	787	Fungi
1279	YBR018C	702	Fungi
1280	YIL115C	179	Fungi
1281	YLR303W	765	Fungi
1282	YPR145C-A	3	Saccharomyces
1283	YJL115W	763	Fungi
1284	YEL013W	766	Fungi
1285	YER039C-A	741	Fungi
1286	YER060W	686	Fungi
1287	YKR094C	1	Saccharomyces cerevisiae
1288	YJL031C	767	Fungi
1289	YPR013C	92	Fungi
1290	YNL186W	752	Fungi
1291	YML089C	2	Fungi
1292	YIL067C	679	Fungi
1293	YPL250C	16	Saccharomycetaceae
1294	YGR020C	754	Fungi
1295	YCL049C	18	Fungi
1296	YDR233C	526	Fungi
1297	YLR247C	704	Fungi
1298	YGR076C	551	Fungi
1299	YCL001W-A	158	Fungi
1300	YCR073C	728	Fungi
1301	YNR030W	728	Fungi
1302	YKR046C	39	Saccharomycetales
1303	YNL079C	751	Fungi
1304	YDR502C	762	Fungi
1305	YPL008W	788	Fungi
1306	YLR246W	758	Fungi
1307	YER096W	745	Fungi
1308	YLR111W	1	Saccharomyces cerevisiae
1309	YOL028C	144	Fungi
1310	YER146W	786	Fungi
1311	YBR009C	785	Fungi
1312	YJL056C	46	Fungi
1313	YBR070C	646	Fungi
1314	YHL034C	257	Fungi
1315	YJL026W	787	Fungi
1316	YLR210W	785	Fungi
1317	YER133W	794	Fungi
1318	YGR103W	751	Fungi
1319	YLR326W	716	Fungi
1320	YJL183W	528	Fungi
1321	YJR096W	789	Fungi
1322	YOR151C	789	Fungi
1323	YAR019W-A	2	Ascomycota
1324	YDR118W-A	1	Saccharomyces cerevisiae
1325	YDR127W	747	Fungi
1326	YPL016W	121	Ascomycota
1327	YER066C-A	1	Saccharomyces cerevisiae
1328	YDR240C	37	Saccharomycetaceae
1329	YLR361C-A	25	Saccharomycetales
1330	YDR338C	739	Fungi
1331	YJL187C	516	Fungi
1332	YNL288W	773	Fungi
1333	YLR304C	765	Fungi
1334	YFR055W	765	Fungi
1335	YNL226W	1	Saccharomyces cerevisiae
1336	YAL031W-A	2	Fungi
1337	YBR053C	475	Fungi
1338	YPL021W	138	Fungi
1339	YJR061W	86	Saccharomycetales
1340	YKR052C	769	Fungi
1341	YMR118C	745	Fungi
1342	YLR038C	712	Fungi
1343	YMR189W	744	Fungi
1344	YLL039C	790	Fungi
1345	YBL039W-B	29	Saccharomycetaceae
1346	YJL143W	760	Fungi
1347	YNR032W	794	Fungi
1348	YNR004W	28	Saccharomycetaceae
1349	YOR371C	51	Saccharomycetales
1350	YNL215W	10	Saccharomycetaceae
1351	YDR024W	1	Saccharomyces cerevisiae
1352	YPR006C	745	Fungi
1353	YNL303W	1	Saccharomyces cerevisiae
1354	YPL266W	786	Fungi
1355	YDL191W	1	Saccharomyces cerevisiae
1356	YOR106W	589	Fungi
1357	YPL066W	101	Ascomycota
1358	YPL086C	749	Fungi
1359	YMR233W	610	Fungi
1360	YDR174W	495	Fungi
1361	YDL187C	1	Saccharomyces cerevisiae
1362	YHR021W-A	1	Saccharomyces cerevisiae
1363	YPL052W	1	Saccharomyces cerevisiae
1364	YKR012C	1	Saccharomyces cerevisiae
1365	YDR342C	783	Fungi
1366	YKR028W	690	Fungi
1367	YJR107W	686	Fungi
1368	YDR381C-A	1	Saccharomyces cerevisiae
1369	YGR180C	785	Fungi
1370	YBR280C	149	Fungi
1371	YDR524W-C	1	Saccharomyces cerevisiae
1372	YKR016W	732	Fungi
1373	YKL145W	795	Fungi
1374	YER179W	1	Saccharomyces cerevisiae
1375	YJR106W	494	Fungi
1376	YOR313C	80	Ascomycota
1377	YDR169C-A	1	Saccharomyces cerevisiae
1378	YDR057W	62	Fungi
1379	YJL062W-A	487	Fungi
1380	YPL043W	782	Fungi
1381	YDR484W	722	Fungi
1382	YBR173C	721	Fungi
1383	YNL338W	1	Saccharomyces cerevisiae
1384	YNL175C	789	Fungi
1385	YDR216W	35	Saccharomycetales
1386	YHR030C	795	Fungi
1387	YMR031W-A	2	Ascomycota
1388	YGR292W	573	Fungi
1389	YJL086C	2	Fungi
1390	YBL022C	761	Fungi
1391	YPR088C	781	Fungi
1392	YKL019W	764	Fungi
1393	YNL323W	776	Fungi
1394	YDL183C	639	Fungi
1395	YKL174C	753	Fungi
1396	YMR107W	37	Saccharomycetales
1397	YDR438W	746	Fungi
1398	YLR228C	178	Ascomycota
1399	YBR061C	790	Fungi
1400	YIL100W	1	Saccharomyces cerevisiae
1401	YDR217C	36	Ascomycota
1402	YLR177W	64	Fungi
1403	YPR108W-A	1	Saccharomyces cerevisiae
1404	YJL038C	10	Ascomycota
1405	YMR106C	543	Fungi
1406	YNL196C	7	Saccharomycetaceae
1407	YDL222C	501	Fungi
1408	YIL134W	769	Fungi
1409	YGL201C	792	Fungi
1410	YOR167C	747	Fungi
1411	YNR054C	747	Fungi
1412	YGR199W	789	Fungi
1413	YDL159W	795	Fungi
1414	YOL004W	744	Fungi
1415	YCL022C	2	Saccharomycetaceae
1416	YMR172W	20	Saccharomycetaceae
1417	YDL059C	748	Fungi
1418	YDL243C	733	Fungi
1419	YPL271W	493	Fungi
1420	YBR120C	165	Fungi
1421	YOR127W	89	Fungi
1422	YAL069W	1	Saccharomyces cerevisiae
1423	YIL031W	37	Fungi
1424	YNR058W	762	Fungi
1425	YNL017C	1	Saccharomyces cerevisiae
1426	YOR312C	770	Fungi
1427	YDR052C	140	Fungi
1428	YNL071W	764	Fungi
1429	YDL077C	499	Fungi
1430	YLR208W	794	Fungi
1431	YLL058W	766	Fungi
1432	YBL007C	535	Fungi
1433	YER065C	745	Fungi
1434	YMR104C	794	Fungi
1435	YDL014W	757	Fungi
1436	YPR146C	1	Saccharomyces cerevisiae
1437	YOL124C	762	Fungi
1438	YDR034C-A	2	Saccharomycetaceae
1439	YLR146W-A	18	Saccharomycetaceae
1440	YBL032W	755	Fungi
1441	YMR064W	32	Saccharomycetaceae
1442	YKL168C	750	Fungi
1443	YLR030W	6	Saccharomyces
1444	YLR329W	1	Saccharomyces cerevisiae
1445	YJR078W	734	Fungi
1446	YGL048C	795	Fungi
1447	YDR524C-A	1	Saccharomyces cerevisiae
1448	YGL169W	765	Fungi
1449	YPL006W	714	Fungi
1450	YOR225W	6	Ascomycota
1451	YDR247W	795	Fungi
1452	YDL046W	758	Fungi
1453	YBL040C	1	Saccharomyces cerevisiae
1454	YNL192W	757	Fungi
1455	YHR064C	794	Fungi
1456	YJL151C	573	Fungi
1457	YDL079C	1	Saccharomyces cerevisiae
1458	YER156C	767	Fungi
1459	YFL018C	775	Fungi
1460	YOR027W	761	Fungi
1461	YOR194C	320	Fungi
1462	YIL097W	725	Fungi
1463	YGL180W	691	Fungi
1464	YNL185C	740	Fungi
1465	YNL104C	757	Fungi
1466	YDR100W	540	Fungi
1467	YHR087W	612	Fungi
1468	YCL010C	615	Fungi
1469	YPR022C	512	Fungi
1470	YHR112C	767	Fungi
1471	YPR105C	694	Fungi
1472	YOL139C	789	Fungi
1473	YMR303C	768	Fungi
1474	YPR035W	725	Fungi
1475	YMR140W	671	Fungi
1476	YCL045C	687	Fungi
1477	YKL183C-A	1	Saccharomyces cerevisiae
1478	YHR195W	17	Saccharomycetaceae
1479	YLR056W	744	Fungi
1480	YHR196W	64	Ascomycota
1481	YMR108W	756	Fungi
1482	YER111C	57	Fungi
1483	YHR045W	446	Fungi
1484	YDR404C	785	Fungi
1485	YHR072W	753	Fungi
1486	YDR395W	755	Fungi
1487	YKL009W	790	Fungi
1488	YIL030W-A	1	Saccharomyces cerevisiae
1489	YHR050W	697	Fungi
1490	YGL053W	27	Saccharomycetaceae
1491	YKL118W	1	Saccharomyces cerevisiae
1492	YHR008C	787	Fungi
1493	YJL052C-A	1	Saccharomyces cerevisiae
1494	YAR070C	1	Saccharomyces cerevisiae
1495	YGL036W	35	Saccharomycetaceae
1496	YDR409W	326	Fungi
1497	YDR144C	765	Fungi
1498	YLL023C	749	Fungi
1499	YDR315C	147	Ascomycota
1500	YDL206W	625	Fungi
1501	YJR072C	790	Fungi
1502	YLL021W	45	Fungi
1503	YLR375W	162	Fungi
1504	YGR263C	548	Fungi
1505	YJL127C	494	Fungi
1506	YPR053C	1	Saccharomyces cerevisiae
1507	YDL061C	627	Fungi
1508	YGL125W	757	Fungi
1509	YDR124W	136	Fungi
1510	YDL081C	746	Fungi
1511	YDR520C	88	Ascomycota
1512	YKL109W	7	Saccharomycetaceae
1513	YPL262W	759	Fungi
1514	YDR013W	750	Fungi
1515	YGL188C-A	1	Saccharomyces cerevisiae
1516	YJL110C	12	Saccharomycetaceae
1517	YPR097W	713	Fungi
1518	YMR146C	795	Fungi
1519	YLR312W-A	486	Fungi
1520	YHR026W	788	Fungi
1521	YIL102C-A	465	Fungi
1522	YDR034C	135	Ascomycota
1523	YGL084C	745	Fungi
1524	YPL106C	794	Fungi
1525	YKL099C	742	Fungi
1526	YDR213W	64	Fungi
1527	YCR061W	689	Fungi
1528	YGR027C	748	Fungi
1529	YLR377C	748	Fungi
1530	YER038W-A	2	Ascomycota
1531	YPL274W	756	Fungi
1532	YDR063W	677	Fungi
1533	YOR050C	1	Saccharomyces cerevisiae
1534	YNL321W	760	Fungi
1535	YLR257W	39	Saccharomycetales
1536	YDR398W	394	Fungi
1537	YOR206W	756	Fungi
1538	YML048W	92	Saccharomycetales
1539	YHR005C	768	Fungi
1540	YDR300C	743	Fungi
1541	YGR168C	29	Saccharomycetaceae
1542	YNL180C	794	Fungi
1543	YOL086C	768	Fungi
1544	YLR074C	722	Fungi
1545	YMR300C	761	Fungi
1546	YDR473C	742	Fungi
1547	YBR126C	791	Fungi
1548	YDR036C	759	Fungi
1549	YOR316C	778	Fungi
1550	YOR143C	711	Fungi
1551	YBL103C	44	Fungi
1552	YDL056W	585	Fungi
1553	YGR012W	767	Fungi
1554	YBR111C	726	Fungi
1555	YGR173W	792	Fungi
1556	YHR123W	2	Saccharomyces cerevisiae
1557	YBL026W	1	Saccharomyces cerevisiae
1558	YLR333C	748	Fungi
1559	YLR070C	765	Fungi
1560	YLL057C	687	Fungi
1561	YER172C	782	Fungi
1562	YFL036W	744	Fungi
1563	YLR336C	689	Fungi
1564	YLR430W	428	Fungi
1565	YDR384C	734	Fungi
1566	YJL085W	678	Fungi
1567	YLR152C	277	Fungi
1568	YDL227C	71	Fungi
1569	YDL148C	748	Fungi
1570	YLR318W	480	Fungi
1571	YLR363W-A	165	Fungi
1572	YJL218W	606	Fungi
1573	Q0092	1	Saccharomyces cerevisiae
1574	YIL098C	211	Fungi
1575	YAR028W	26	Saccharomycetaceae
1576	YKL068W-A	17	Saccharomycetaceae
1577	YPL032C	435	Fungi
1578	YEL008W	2	Fungi
1579	YJR158W	782	Fungi
1580	YLR263W	33	Saccharomycetaceae
1581	YHR056C	26	Saccharomycetaceae
1582	YDR443C	100	Ascomycota
1583	YDL232W	162	Fungi
1584	YPL153C	714	Fungi
1585	YOL049W	757	Fungi
1586	YFL059W	725	Fungi
1587	YGL134W	41	Fungi
1588	YOR212W	795	Fungi
1589	YMR009W	703	Fungi
1590	YJR057W	755	Fungi
1591	YJR041C	76	Ascomycota
1592	YHL039W	533	Fungi
1593	YBR058C	770	Fungi
1594	YDR202C	83	Saccharomycetales
1595	YOL009C	723	Fungi
1596	YKL117W	741	Fungi
1597	YJL172W	616	Fungi
1598	YKR011C	34	Saccharomycetaceae
1599	YPR016C	779	Fungi
1600	YDR167W	749	Fungi
1601	YLR224W	25	Saccharomycetaceae
1602	YNL170W	2	Fungi
1603	YOR195W	72	Fungi
1604	YBR269C	611	Fungi
1605	YOR005C	704	Fungi
1606	YNL221C	712	Fungi
1607	YPL226W	757	Fungi
1608	YEL011W	737	Fungi
1609	YML077W	721	Fungi
1610	YHR201C	755	Fungi
1611	YDR323C	714	Fungi
1612	YLL043W	629	Fungi
1613	YER022W	457	Fungi
1614	YNL252C	741	Fungi
1615	YNR012W	742	Fungi
1616	YMR206W	13	Saccharomycetaceae
1617	YLR003C	569	Fungi
1618	YGL237C	70	Fungi
1619	YER072W	783	Fungi
1620	YLL052C	541	Fungi
1621	YLR245C	710	Fungi
1622	YNL271C	536	Fungi
1623	YPR165W	794	Fungi
1624	YPL139C	97	Fungi
1625	YFL002C	795	Fungi
1626	YDR530C	709	Fungi
1627	YLR091W	33	Saccharomycetales
1628	YOL038W	794	Fungi
1629	YGL250W	165	Fungi
1630	YDL032W	1	Saccharomyces cerevisiae
1631	YLR310C	90	Fungi
1632	YLL056C	616	Fungi
1633	YGR013W	61	Ascomycota
1634	YLR459W	727	Fungi
1635	YER165C-A	1	Saccharomyces cerevisiae
1636	YLR219W	30	Saccharomycetales
1637	YOR374W	765	Fungi
1638	YGR003W	766	Fungi
1639	YOL129W	745	Fungi
1640	YPR192W	741	Fungi
1641	YMR307W	717	Fungi
1642	YOL084W	769	Fungi
1643	YER135C	1	Saccharomyces cerevisiae
1644	YDL196W	1	Saccharomyces cerevisiae
1645	YLR265C	28	Saccharomycetaceae
1646	YML064C	794	Fungi
1647	YLR098C	735	Fungi
1648	YNL325C	783	Fungi
1649	YGRWTy3-1	1	Saccharomyces cerevisiae
1650	YER055C	739	Fungi
1651	YCR023C	677	Fungi
1652	YOR072W	1	Saccharomyces cerevisiae
1653	YPL233W	190	Ascomycota
1654	YJL149W	47	Saccharomycetales
1655	YOR224C	752	Fungi
1656	YNL250W	629	Fungi
1657	YBR033W	45	Saccharomycetales
